Filename	IsInterpolated	MeasCount	Longitude	UmtsAsnVersion1.0.0Latitude	SecCode	BroadcastCode	CenterFreq	Date	Time	ScannerID	HGT_AGL	SignalLevels
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064143549229	10001	0	6Si43yv9QE9uoVNz9Urgocxq7R2m+Tjrv6l40Ux4g7Y=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064144224716	10001	0	QYNSVvu7M83fvphD+f3MvQ+p6g3ms4ln5LqcntYc8og=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064171497741	10001	0	+ZL+xXlIlYnF8R2IGXf+xe0s034BotFYUCphogUuBDs=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064126361126	10001	0	o2Z0vL+FosH32mEQE3a3XjxOcCdMPXL/pYgeBgmGOlk=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064140604203	10001	0	vbiTt6qmIj3aczqPy5ddozKFUBHQcLPxU5dJ5suXKjY=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064142953536	10001	0	ekZ0cRCdwHzyT4PgLY7Qmdyw1md+Nx/MiEIiDa6kKYg=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064172222254	10001	0	cdRbXpzDMxsOAjk4wHeEe5hXmZZuJJU86XrLQOpxFjI=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064109306562	10001	0	80AUePdsLK4TVrh0Jm9jJp06iBuzftPBOCg+9zc2EK4=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064111002357	10001	0	vRi5UC33/S4aKspAV2SWhvAjXIvEkZVUlemCTd2bruw=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064112045639	10001	0	HNqx/RMn2E6gd6Gh4Hc7RMLlUjESXdvy7EGSaC03pgI=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064174579793	10001	0	iCxVJU8qygFMJgsYL8fWTag3qL5R8MtJqp+9b/cijdk=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064175549639	10001	0	PAMf6A/uQrzP31pmxOTNL/DYFHmr/QVp00xFOamNoE4=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_50_1960	50	1960	7/15/2014	16:15:08	1064105679895	10001	0	ZmS2EKawNzkIn51taL9+HDiOB6avOYesn5osQ4pEYGo=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064146205434	10001	0	8Fs29T/yNBT5fa1gE5SXVMdkGxvatXeq27VB6/kW4Sk=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064147505946	10001	0	Ojwdys2A/0mPEzIxAA1jxWiFL17fPdD46bJ6efwsyhI=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064151012203	10001	0	MMHjXwYItOd9qpHNVXPGuBOv3bKC7Tmgk3GNWzfTluk=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064143259793	10001	0	H7jICKS9qIXDOcShXuhjDVforCkJo7rr+SvGm8pyIbQ=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_35_1960	35	1960	7/15/2014	16:15:08	1064144171177	10001	0	R3dh0f1IvWjRnMfOj95BbOzIbkmXkFC1Cs6elXF0KRk=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064145624716	10001	0	38yxDFEh9Xnj3gaUs4sW9qmNALDATsE8m/F59OyU2Bs=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064160986767	10001	0	NIVCLxvWhESotvfGhHmmdvVfLMWlqJapnFYDqcWH7gU=
\das_output_encrypted.dmm	False	14	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064153684613	10001	0	5BeRS2boSrwMG5Pd+ePQF5xITegsTQcCCDcNyzmzVTY=
\das_output_encrypted.dmm	False	15	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	16	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064116037844	10001	0	dOdQnLPCAvTqBoMVoewMNZGzF2YWezZA3rtxjcr+Kf4=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_56_1960	56	1960	7/15/2014	16:15:08	1064167593946	10001	0	bI22DY6Pi4GOktC9GVjzpwDU8F0vkLpBJZ7lRlNGFss=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064172482562	10001	0	jmcOtNnhgC8HjOFkoz6mVvr78wx2BEj2QLCSVaWiMio=
\das_output_encrypted.dmm	False	13	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064174153126	10001	0	blAzkPKHV/vfaN4pgcHUTrB2h9clMmM0C6WmgYAze+Q=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_11_1960	11	1960	7/15/2014	16:15:08	1064113071690	10001	0	9BY2SiBhoBbAAC85ZzHo5ooPXBCz9eRmv5WBHOTExHs=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_54_1960	54	1960	7/15/2014	16:15:08	1064170744716	10001	0	fN4e6+5SEEDY2bVDGSuG7S38XhKgsXlbhb2UOdpGbIo=
\das_output_encrypted.dmm	False	18	-78.7857819	42.7738648	Code_15_1960	15	1960	7/15/2014	16:15:08	1064121010972	10001	0	gxsVwsgg2/xl4DmNZYU0/IbXPEqoo4AARm8ADdPtrJ4=
\das_output_encrypted.dmm	False	19	-78.7857819	42.7738648	Code_99999_1960	99999	1960	7/15/2014	16:15:08	1064105075588	10001	0	ECH9p+9U/lD9Fy03bzY6vUJoINSIZFvubgcScM7EA0E=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_61_1960	61	1960	7/15/2014	16:15:08	1064162436203	10001	0	xLwipwj82nJKwquunpLL7CW98q4j5kLLBWXIwZK/KpU=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_14_1960	14	1960	7/15/2014	16:15:08	1064165801126	10001	0	YhKewVgTgCTA4wCyIE0nQuVslBWFD2WSRc5gcfPGV3o=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_18_1960	18	1960	7/15/2014	16:15:08	1064169667177	10001	0	z4KbaX76UUUbUfg+/kmZa7Ha7pZmm5sK9CJbgSB6sI8=
\das_output_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064112148613	10001	0	UOIkOt2JzmW3o3xu78g4Tz3M90tfHu+m3w7rdGpJjlU=
\das_output_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_36_1960	36	1960	7/15/2014	16:15:08	1064139064100	10001	0	EDzHNFnpN6gXvoBSmpYDkVWegF+DP+gALHuSN5X1lPQ=
\das_output_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_106_1960	106	1960	7/15/2014	16:15:08	1064139658357	10001	0	HM8yRMvLWmmPzamJ/grONPALmGlk6oTv7WZ5vSASN1g=
\das_output_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_254_1960	254	1960	7/15/2014	16:15:08	1064140334459	10001	0	u5UbQ7lQ8Suc6e3QxACqcW7M2r0uXKipEx2gbzZsavc=
\das_output_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064126947177	10001	0	rOt9bawAmd8s1v7zVG80StlHfkdzJASMCVb9TJWPHcE=
\das_output_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064129304100	10001	0	sZ2kjnIM5gl63fSbkIJP2pAYtIE3chPzptSMp2BUFVI=
\das_output_encrypted.dmm	False	20	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064136714357	10001	0	l68QRYJaKeqtFJJaXpZ+gMJ8sAftgMO09TrVmokucZo=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_19_1960	19	1960	7/15/2014	16:15:08	1064138512716	10001	0	ZdNB2t0kwzgmhljH5LtQ2bKKXFPmtmPh3yYsga1neGA=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_40_1960	40	1960	7/15/2014	16:15:08	1064138951075	10001	0	0bPbrm35MMYhsFBZPDt1bAMhb7c5wQ7AKsO4RK5a7l8=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_107_1960	107	1960	7/15/2014	16:15:08	1064139675382	10001	0	2tKC7Ou4XyvjzFLSdW++GRn3KSiB2WoElmwrQnm7GeU=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_47_1960	47	1960	7/15/2014	16:15:08	1064124877023	10001	0	nmqz0vPsvbMdwKEQ+jMUCWwvJ9c7O18eUdtSZpx+pxg=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_153_1960	153	1960	7/15/2014	16:15:08	1064132638459	10001	0	MijeFakFQ1BV+mrar+E8JVlT6RnfCOW2WUQQmn94yV4=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_112_1960	112	1960	7/15/2014	16:15:08	1064135200100	10001	0	/ZOyaeebGF5LG/BUwyEHa8taqLSixDu8EIT9z7pbJvI=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_33_1960	33	1960	7/15/2014	16:15:08	1064142032716	10001	0	sX3lSMvYbx1jUE1495dvGC/Pnusw8uMy3Ga95PtlHAw=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_70_1960	70	1960	7/15/2014	16:15:08	1064153031895	10001	0	+gXoEUWO8GMnk230tblQiF5unPNv5jsiAtAV0XpeD7I=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_63_1960	63	1960	7/15/2014	16:15:08	1064153906767	10001	0	PGvNjf9WD2sxOYBXpTHiuSH5ktO133shyKwFC4RMVBU=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_192_1960	192	1960	7/15/2014	16:15:08	1064159176305	10001	0	hkKNOvNfSLcHOPHicuO1pD+xSi5ja3caJXeD5AXN6Jo=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_62_1960	62	1960	7/15/2014	16:15:08	1064143002767	10001	0	XbqQKtzNXcBIxY3mSndnUVA7xyUsZw8O07CJKiASuTY=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_38_1960	38	1960	7/15/2014	16:15:08	1064147811998	10001	0	k9UTUCHKzcLY8RCdhZit/UvUNNU9+P66gV7m+1/Gqa8=
\das_output_encrypted.dmm	False	17	-78.7857819	42.7738648	Code_255_1960	255	1960	7/15/2014	16:15:08	1064149443177	10001	0	SR4YHRXFcLApo6hEEn5Mv3UC1UKjFmfhdjaZPD6kBIc=
